route_id,lat,lng,city,state_id,zip,state_name,county_name,county_names_all,route_type,Zone Name
,28.49266,-80.98801,Christmas,FL,32709,Florida,Orange,Orange,Local,Central
,28.72917,-81.54103,Apopka,FL,32712,Florida,Orange,Orange,Local,Central
,28.8816,-81.3238,Debary,FL,32713,Florida,Volusia,Volusia,Local,Central
,28.66237,-81.4115,Altamonte Springs,FL,32714,Florida,Seminole,Seminole,Local,Central
,29.01775,-81.37802,Deland,FL,32720,Florida,Volusia,Volusia|Lake,Local,Central
,29.0506,-81.23284,Deland,FL,32724,Florida,Volusia,Volusia,Local,Central
,28.88368,-81.25061,Deltona,FL,32725,Florida,Volusia,Volusia,Local,Central
,28.8541,-81.68,Eustis,FL,32726,Florida,Lake,Lake,Local,Central
,28.65242,-81.34301,Casselberry,FL,32730,Florida,Seminole,Seminole,Local,Central
,28.74565,-81.10563,Geneva,FL,32732,Florida,Seminole,Seminole,Local,Central
,28.89099,-81.73718,Grand Island,FL,32735,Florida,Lake,Lake,Local,Central
,28.89831,-81.49317,Eustis,FL,32736,Florida,Lake,Lake,Local,Central
,28.90755,-81.18862,Deltona,FL,32738,Florida,Volusia,Volusia,Local,Central
,28.98497,-81.21899,Lake Helen,FL,32744,Florida,Volusia,Volusia,Local,Central
,28.76297,-81.35499,Lake Mary,FL,32746,Florida,Seminole,Seminole,Local,Central
,28.7074,-81.34955,Longwood,FL,32750,Florida,Seminole,Seminole,Local,Central
,28.631,-81.36457,Maitland,FL,32751,Florida,Orange,Orange|Seminole,Local,Central
,28.68565,-80.9208,Mims,FL,32754,Florida,Brevard,Brevard|Volusia,Local,Central
,28.77954,-81.637,Mount Dora,FL,32757,Florida,Lake,Lake|Orange,Local,Central
,28.84004,-80.9034,Oak Hill,FL,32759,Florida,Volusia,Volusia,Local,Central
,28.94291,-81.30593,Orange City,FL,32763,Florida,Volusia,Volusia,Local,Central
,28.83883,-81.07239,Osteen,FL,32764,Florida,Volusia,Volusia,Local,Central
,28.66732,-81.20033,Oviedo,FL,32765,Florida,Seminole,Seminole,Local,Central
,28.64761,-81.08124,Oviedo,FL,32766,Florida,Seminole,Seminole,Local,Central
,29.01957,-81.52065,Paisley,FL,32767,Florida,Lake,Lake,Local,Central
,28.69577,-81.55795,Plymouth,FL,32768,Florida,Orange,Orange,Local,Central
,28.81496,-81.31751,Sanford,FL,32771,Florida,Seminole,Seminole,Local,Central
,28.75264,-81.24659,Sanford,FL,32773,Florida,Seminole,Seminole,Local,Central
,28.76704,-80.8767,Scottsmoor,FL,32775,Florida,Brevard,Brevard,Local,Central
,28.81033,-81.4872,Sorrento,FL,32776,Florida,Lake,Lake|Orange,Local,Central
,28.77554,-81.72884,Tavares,FL,32778,Florida,Lake,Lake,Local,Central
,28.71632,-81.41343,Longwood,FL,32779,Florida,Seminole,Seminole,Local,Central
,28.54672,-80.7841,Titusville,FL,32780,Florida,Brevard,Brevard,Local,Central
,28.97626,-81.7232,Umatilla,FL,32784,Florida,Marion,Marion|Lake,Local,Central
,28.59977,-81.35235,Winter Park,FL,32789,Florida,Orange,Orange,Local,Central
,28.61066,-81.29923,Winter Park,FL,32792,Florida,Seminole,Seminole|Orange,Local,Central
,28.62591,-80.84051,Titusville,FL,32796,Florida,Brevard,Brevard,Local,Central
,28.72647,-81.58648,Zellwood,FL,32798,Florida,Orange,Orange,Local,Central
,28.542,-81.37343,Orlando,FL,32801,Florida,Orange,Orange,Local,Central
,28.55592,-81.34895,Orlando,FL,32803,Florida,Orange,Orange,Local,Central
,28.57688,-81.39748,Orlando,FL,32804,Florida,Orange,Orange,Local,Central
,28.52981,-81.40614,Orlando,FL,32805,Florida,Orange,Orange,Local,Central
,28.5123,-81.36031,Orlando,FL,32806,Florida,Orange,Orange,Local,Central
,28.55245,-81.30165,Orlando,FL,32807,Florida,Orange,Orange,Local,Central
,28.57932,-81.44342,Orlando,FL,32808,Florida,Orange,Orange,Local,Central
,28.46301,-81.38428,Orlando,FL,32809,Florida,Orange,Orange,Local,Central
,28.62113,-81.42863,Orlando,FL,32810,Florida,Orange,Orange|Seminole,Local,Central
,28.51624,-81.44516,Orlando,FL,32811,Florida,Orange,Orange,Local,Central
,28.4848,-81.32767,Orlando,FL,32812,Florida,Orange,Orange,Local,Central
,28.57002,-81.32663,Orlando,FL,32814,Florida,Orange,Orange,Local,Central
,28.59002,-81.2445,Orlando,FL,32817,Florida,Orange,Orange,Local,Central
,28.58518,-81.48716,Orlando,FL,32818,Florida,Orange,Orange,Local,Central
,28.45565,-81.472,Orlando,FL,32819,Florida,Orange,Orange,Local,Central
,28.58493,-81.12127,Orlando,FL,32820,Florida,Orange,Orange,Local,Central
,28.38095,-81.47719,Orlando,FL,32821,Florida,Orange,Orange,Local,Central
,28.49001,-81.29056,Orlando,FL,32822,Florida,Orange,Orange,Local,Central
,28.38991,-81.34471,Orlando,FL,32824,Florida,Orange,Orange,Local,Central
,28.53681,-81.24243,Orlando,FL,32825,Florida,Orange,Orange,Local,Central
,28.58543,-81.18263,Orlando,FL,32826,Florida,Orange,Orange,Local,Central
,28.41399,-81.29032,Orlando,FL,32827,Florida,Orange,Orange,Local,Central
,28.53052,-81.17022,Orlando,FL,32828,Florida,Orange,Orange,Local,Central
,28.47639,-81.22478,Orlando,FL,32829,Florida,Orange,Orange,Local,Central
,28.38643,-81.56732,Orlando,FL,32830,Florida,Orange,Orange,Local,Central
,28.47439,-81.14729,Orlando,FL,32831,Florida,Orange,Orange,Local,Central
,28.39843,-81.18407,Orlando,FL,32832,Florida,Orange,Orange,Local,Central
,28.4948,-81.081,Orlando,FL,32833,Florida,Orange,Orange,Local,Central
,28.52182,-81.48473,Orlando,FL,32835,Florida,Orange,Orange,Local,Central
,28.41734,-81.51536,Orlando,FL,32836,Florida,Orange,Orange,Local,Central
,28.38074,-81.41998,Orlando,FL,32837,Florida,Orange,Orange,Local,Central
,28.48833,-81.40689,Orlando,FL,32839,Florida,Orange,Orange,Local,Central
,28.07887,-80.62268,Melbourne,FL,32901,Florida,Brevard,Brevard,Local,Central
,28.10818,-80.58709,Indialantic,FL,32903,Florida,Brevard,Brevard,Local,Central
,28.01,-80.79104,Melbourne,FL,32904,Florida,Brevard,Brevard,Local,Central
,28.03136,-80.59997,Palm Bay,FL,32905,Florida,Brevard,Brevard,Local,Central
,28.01565,-80.68187,Palm Bay,FL,32907,Florida,Brevard,Brevard,Local,Central
,27.95622,-80.69827,Palm Bay,FL,32908,Florida,Brevard,Brevard,Local,Central
,27.90435,-80.65515,Palm Bay,FL,32909,Florida,Brevard,Brevard,Local,Central
,28.44603,-80.58503,Cape Canaveral,FL,32920,Florida,Brevard,Brevard,Local,Central
,28.37252,-80.74279,Cocoa,FL,32922,Florida,Brevard,Brevard,Local,Central
,28.24272,-80.62287,Patrick Air Force Base,FL,32925,Florida,Brevard,Brevard,Local,Central
,28.39051,-80.81773,Cocoa,FL,32926,Florida,Brevard,Brevard,Local,Central
,28.46372,-80.80709,Cocoa,FL,32927,Florida,Brevard,Brevard,Local,Central
,28.32193,-80.62731,Cocoa Beach,FL,32931,Florida,Brevard,Brevard,Local,Central
,28.13532,-80.71153,Melbourne,FL,32934,Florida,Brevard,Brevard,Local,Central
,28.1444,-80.64832,Melbourne,FL,32935,Florida,Brevard,Brevard,Local,Central
,28.17464,-80.61146,Satellite Beach,FL,32937,Florida,Brevard,Brevard,Local,Central
,28.21813,-80.7543,Melbourne,FL,32940,Florida,Brevard,Brevard,Local,Central
,27.75901,-80.61826,Fellsmere,FL,32948,Florida,Indian River,Indian River|Brevard,Local,Central
,27.92005,-80.55203,Grant,FL,32949,Florida,Brevard,Brevard,Local,Central
,27.9757,-80.57839,Malabar,FL,32950,Florida,Brevard,Brevard,Local,Central
,27.9595,-80.51498,Melbourne Beach,FL,32951,Florida,Brevard,Brevard,Local,Central
,28.31749,-80.66832,Merritt Island,FL,32952,Florida,Brevard,Brevard,Local,Central
,28.45613,-80.69916,Merritt Island,FL,32953,Florida,Brevard,Brevard,Local,Central
,28.29414,-80.77528,Rockledge,FL,32955,Florida,Brevard,Brevard,Local,Central
,27.79364,-80.49135,Sebastian,FL,32958,Florida,Indian River,Indian River,Local,Central
,28.44513,-80.7637,Sharpes,FL,32959,Florida,Brevard,Brevard,Local,Central
,27.64069,-80.40366,Vero Beach,FL,32960,Florida,Indian River,Indian River,Local,Central
,27.5865,-80.38414,Vero Beach,FL,32962,Florida,Indian River,Indian River|St. Lucie,Local,Central
,27.71951,-80.39646,Vero Beach,FL,32963,Florida,Indian River,Indian River,Local,Central
,27.68716,-80.70693,Vero Beach,FL,32966,Florida,Indian River,Indian River,Local,Central
,27.71359,-80.46015,Vero Beach,FL,32967,Florida,Indian River,Indian River,Local,Central
,27.58808,-80.50993,Vero Beach,FL,32968,Florida,Indian River,Indian River|St. Lucie,Local,Central
,27.75402,-80.45136,Wabasso,FL,32970,Florida,Indian River,Indian River,Local,Central
,27.86198,-80.53721,Sebastian,FL,32976,Florida,Brevard,Brevard,Local,Central
,24.82041,-80.80992,Long Key,FL,33001,Florida,Monroe,Monroe,Local,Other
,26.05939,-80.13637,Dania,FL,33004,Florida,Broward,Broward,Local,South
,25.98531,-80.1466,Hallandale,FL,33009,Florida,Broward,Broward,Local,South
,25.83309,-80.27902,Hialeah,FL,33010,Florida,Miami-Dade,Miami-Dade,Local,South
,25.86583,-80.30247,Hialeah,FL,33012,Florida,Miami-Dade,Miami-Dade,Local,South
,25.86209,-80.27032,Hialeah,FL,33013,Florida,Miami-Dade,Miami-Dade,Local,South
,25.90332,-80.30173,Hialeah,FL,33014,Florida,Miami-Dade,Miami-Dade,Local,South
,25.94116,-80.31761,Hialeah,FL,33015,Florida,Miami-Dade,Miami-Dade,Local,South
,25.89361,-80.33186,Hialeah,FL,33016,Florida,Miami-Dade,Miami-Dade,Local,South
,25.92,-80.39274,Hialeah,FL,33018,Florida,Miami-Dade,Miami-Dade,Local,South
,26.02346,-80.1236,Hollywood,FL,33019,Florida,Broward,Broward,Local,South
,26.01911,-80.15251,Hollywood,FL,33020,Florida,Broward,Broward,Local,South
,26.02277,-80.18742,Hollywood,FL,33021,Florida,Broward,Broward,Local,South
,26.01385,-80.14407,Hollywood,FL,33022,Florida,Broward,Broward,Local,South
,25.98812,-80.21263,Hollywood,FL,33023,Florida,Broward,Broward,Local,South
,26.02501,-80.24475,Hollywood,FL,33024,Florida,Broward,Broward,Local,South
,25.98737,-80.28134,Hollywood,FL,33025,Florida,Broward,Broward,Local,South
,26.02575,-80.29625,Hollywood,FL,33026,Florida,Broward,Broward,Local,South
,25.98245,-80.34359,Hollywood,FL,33027,Florida,Broward,Broward,Local,South
,26.01852,-80.34488,Pembroke Pines,FL,33028,Florida,Broward,Broward,Local,South
,25.99184,-80.40794,Hollywood,FL,33029,Florida,Broward,Broward,Local,South
,25.4848,-80.50857,Homestead,FL,33030,Florida,Miami-Dade,Miami-Dade,Local,South
,25.52709,-80.50312,Homestead,FL,33031,Florida,Miami-Dade,Miami-Dade,Local,South
,25.52963,-80.39234,Homestead,FL,33032,Florida,Miami-Dade,Miami-Dade,Local,South
,25.47858,-80.4057,Homestead,FL,33033,Florida,Miami-Dade,Miami-Dade,Local,South
,25.4195,-80.86342,Homestead,FL,33034,Florida,Miami-Dade,Miami-Dade|Monroe,Local,Other
,25.4216,-80.4036,Homestead,FL,33035,Florida,Miami-Dade,Miami-Dade,Local,Other
,24.9227,-80.6385,Islamorada,FL,33036,Florida,Monroe,Monroe,Local,Other
,25.19779,-80.38634,Key Largo,FL,33037,Florida,Monroe,Monroe,Local,Other
,24.5855,-81.74904,Key West,FL,33040,Florida,Monroe,Monroe,Local,Other
,24.67481,-81.50717,Summerland Key,FL,33042,Florida,Monroe,Monroe,Local,Other
,24.70563,-81.3587,Big Pine Key,FL,33043,Florida,Monroe,Monroe,Local,Other
,24.72843,-81.03405,Marathon,FL,33050,Florida,Monroe,Monroe,Local,Other
,24.72328,-81.02155,Key Colony Beach,FL,33051,Florida,Monroe,Monroe,Local,Other
,25.90775,-80.25753,Opa Locka,FL,33054,Florida,Miami-Dade,Miami-Dade,Local,South
,25.94812,-80.27809,Opa Locka,FL,33055,Florida,Miami-Dade,Miami-Dade,Local,South
,25.94922,-80.24562,Miami Gardens,FL,33056,Florida,Miami-Dade,Miami-Dade,Local,South
,26.23513,-80.12084,Pompano Beach,FL,33060,Florida,Broward,Broward,Local,South
,26.24101,-80.09399,Pompano Beach,FL,33062,Florida,Broward,Broward,Local,South
,26.25138,-80.21014,Pompano Beach,FL,33063,Florida,Broward,Broward,Local,South
,26.27806,-80.11524,Pompano Beach,FL,33064,Florida,Broward,Broward,Local,South
,26.27318,-80.26029,Coral Springs,FL,33065,Florida,Broward,Broward,Local,South
,26.25347,-80.17753,Pompano Beach,FL,33066,Florida,Broward,Broward,Local,South
,26.307,-80.2257,Pompano Beach,FL,33067,Florida,Broward,Broward,Local,South
,26.21644,-80.21535,Pompano Beach,FL,33068,Florida,Broward,Broward,Local,South
,26.23565,-80.15808,Pompano Beach,FL,33069,Florida,Broward,Broward,Local,South
,25.00873,-80.52501,Tavernier,FL,33070,Florida,Monroe,Monroe,Local,Other
,26.24395,-80.26627,Coral Springs,FL,33071,Florida,Broward,Broward,Local,South
,26.29818,-80.1827,Pompano Beach,FL,33073,Florida,Broward,Broward,Local,South
,26.31788,-80.27431,Pompano Beach,FL,33076,Florida,Broward,Broward,Local,South
,25.77976,-80.19877,Miami,FL,33101,Florida,Miami-Dade,Miami-Dade,Local,South
,25.7616,-80.14197,Miami Beach,FL,33109,Florida,Miami-Dade,Miami-Dade,Local,South
,25.80523,-80.31706,Miami,FL,33122,Florida,Miami-Dade,Miami-Dade,Local,South
,25.7839,-80.23738,Miami,FL,33125,Florida,Miami-Dade,Miami-Dade,Local,South
,25.78061,-80.30054,Miami,FL,33126,Florida,Miami-Dade,Miami-Dade,Local,South
,25.81307,-80.20553,Miami,FL,33127,Florida,Miami-Dade,Miami-Dade,Local,South
,25.77661,-80.20407,Miami,FL,33128,Florida,Miami-Dade,Miami-Dade,Local,South
,25.7527,-80.20046,Miami,FL,33129,Florida,Miami-Dade,Miami-Dade,Local,South
,25.76805,-80.20291,Miami,FL,33130,Florida,Miami-Dade,Miami-Dade,Local,South
,25.76417,-80.18459,Miami,FL,33131,Florida,Miami-Dade,Miami-Dade,Local,South
,25.77719,-80.17395,Miami,FL,33132,Florida,Miami-Dade,Miami-Dade,Local,South
,25.72983,-80.24327,Miami,FL,33133,Florida,Miami-Dade,Miami-Dade,Local,South
,25.75338,-80.2712,Miami,FL,33134,Florida,Miami-Dade,Miami-Dade,Local,South
,25.76657,-80.23495,Miami,FL,33135,Florida,Miami-Dade,Miami-Dade,Local,South
,25.78703,-80.20444,Miami,FL,33136,Florida,Miami-Dade,Miami-Dade,Local,South
,25.81538,-80.17798,Miami,FL,33137,Florida,Miami-Dade,Miami-Dade,Local,South
,25.85388,-80.17846,Miami,FL,33138,Florida,Miami-Dade,Miami-Dade,Local,South
,25.78523,-80.15085,Miami Beach,FL,33139,Florida,Miami-Dade,Miami-Dade,Local,South
,25.81606,-80.13895,Miami Beach,FL,33140,Florida,Miami-Dade,Miami-Dade,Local,South
,25.85116,-80.14147,Miami Beach,FL,33141,Florida,Miami-Dade,Miami-Dade,Local,South
,25.80665,-80.25517,Miami,FL,33142,Florida,Miami-Dade,Miami-Dade,Local,South
,25.70255,-80.29792,Miami,FL,33143,Florida,Miami-Dade,Miami-Dade,Local,South
,25.76335,-80.31228,Miami,FL,33144,Florida,Miami-Dade,Miami-Dade,Local,South
,25.75322,-80.23461,Miami,FL,33145,Florida,Miami-Dade,Miami-Dade,Local,South
,25.72059,-80.27274,Miami,FL,33146,Florida,Miami-Dade,Miami-Dade,Local,South
,25.85104,-80.23861,Miami,FL,33147,Florida,Miami-Dade,Miami-Dade,Local,South
,25.72479,-80.16118,Key Biscayne,FL,33149,Florida,Miami-Dade,Miami-Dade,Local,South
,25.85196,-80.20702,Miami,FL,33150,Florida,Miami-Dade,Miami-Dade,Local,South
,25.88609,-80.13332,Miami Beach,FL,33154,Florida,Miami-Dade,Miami-Dade,Local,South
,25.73672,-80.31117,Miami,FL,33155,Florida,Miami-Dade,Miami-Dade,Local,South
,25.66779,-80.29728,Miami,FL,33156,Florida,Miami-Dade,Miami-Dade,Local,South
,25.60671,-80.34314,Miami,FL,33157,Florida,Miami-Dade,Miami-Dade,Local,South
,25.63744,-80.30945,Miami,FL,33158,Florida,Miami-Dade,Miami-Dade,Local,South
,25.93234,-80.13583,North Miami Beach,FL,33160,Florida,Miami-Dade,Miami-Dade,Local,South
,25.89357,-80.18285,Miami,FL,33161,Florida,Miami-Dade,Miami-Dade,Local,South
,25.92845,-80.17844,Miami,FL,33162,Florida,Miami-Dade,Miami-Dade,Local,South
,25.73437,-80.35862,Miami,FL,33165,Florida,Miami-Dade,Miami-Dade,Local,South
,25.8253,-80.31049,Miami,FL,33166,Florida,Miami-Dade,Miami-Dade,Local,South
,25.8848,-80.23631,Miami,FL,33167,Florida,Miami-Dade,Miami-Dade,Local,South
,25.89318,-80.2093,Miami,FL,33168,Florida,Miami-Dade,Miami-Dade,Local,South
,25.94298,-80.2147,Miami,FL,33169,Florida,Miami-Dade,Miami-Dade,Local,South
,25.55827,-80.45313,Miami,FL,33170,Florida,Miami-Dade,Miami-Dade,Local,South
,25.78655,-80.3623,Miami,FL,33172,Florida,Miami-Dade,Miami-Dade,Local,South
,25.70163,-80.35765,Miami,FL,33173,Florida,Miami-Dade,Miami-Dade,Local,South
,25.76199,-80.36029,Miami,FL,33174,Florida,Miami-Dade,Miami-Dade,Local,South
,25.73435,-80.40621,Miami,FL,33175,Florida,Miami-Dade,Miami-Dade,Local,South
,25.65876,-80.35919,Miami,FL,33176,Florida,Miami-Dade,Miami-Dade,Local,South
,25.59703,-80.40458,Miami,FL,33177,Florida,Miami-Dade,Miami-Dade,Local,South
,25.83578,-80.4213,Miami,FL,33178,Florida,Miami-Dade,Miami-Dade,Local,South
,25.95821,-80.17981,Miami,FL,33179,Florida,Miami-Dade,Miami-Dade,Local,South
,25.96145,-80.1415,Miami,FL,33180,Florida,Miami-Dade,Miami-Dade,Local,South
,25.89717,-80.1531,Miami,FL,33181,Florida,Miami-Dade,Miami-Dade,Local,South
,25.78252,-80.40182,Miami,FL,33182,Florida,Miami-Dade,Miami-Dade,Local,South
,25.70047,-80.40578,Miami,FL,33183,Florida,Miami-Dade,Miami-Dade,Local,South
,25.7597,-80.4066,Miami,FL,33184,Florida,Miami-Dade,Miami-Dade,Local,South
,25.73035,-80.45448,Miami,FL,33185,Florida,Miami-Dade,Miami-Dade,Local,South
,25.65565,-80.41062,Miami,FL,33186,Florida,Miami-Dade,Miami-Dade,Local,South
,25.54889,-80.57638,Miami,FL,33187,Florida,Miami-Dade,Miami-Dade,Local,South
,25.57314,-80.33929,Miami,FL,33189,Florida,Miami-Dade,Miami-Dade,Local,South
,25.55734,-80.34897,Miami,FL,33190,Florida,Miami-Dade,Miami-Dade,Local,South
,25.70175,-80.46672,Miami,FL,33193,Florida,Miami-Dade,Miami-Dade,Local,South
,25.7163,-80.62799,Miami,FL,33194,Florida,Miami-Dade,Miami-Dade,Local,South
,25.64505,-80.55524,Miami,FL,33196,Florida,Miami-Dade,Miami-Dade,Local,South
,26.12128,-80.12745,Fort Lauderdale,FL,33301,Florida,Broward,Broward,Local,South
,26.13845,-80.12166,Fort Lauderdale,FL,33304,Florida,Broward,Broward,Local,South
,26.15375,-80.123,Fort Lauderdale,FL,33305,Florida,Broward,Broward,Local,South
,26.16548,-80.11404,Fort Lauderdale,FL,33306,Florida,Broward,Broward,Local,South
,26.18952,-80.10859,Fort Lauderdale,FL,33308,Florida,Broward,Broward,Local,South
,26.18793,-80.17385,Fort Lauderdale,FL,33309,Florida,Broward,Broward,Local,South
,26.14412,-80.17319,Fort Lauderdale,FL,33311,Florida,Broward,Broward,Local,South
,26.08835,-80.18166,Fort Lauderdale,FL,33312,Florida,Broward,Broward,Local,South
,26.15069,-80.22634,Fort Lauderdale,FL,33313,Florida,Broward,Broward,Local,South
,26.06822,-80.22391,Fort Lauderdale,FL,33314,Florida,Broward,Broward,Local,South
,26.08703,-80.15297,Fort Lauderdale,FL,33315,Florida,Broward,Broward,Local,South
,26.09913,-80.12398,Fort Lauderdale,FL,33316,Florida,Broward,Broward,Local,South
,26.11268,-80.22607,Fort Lauderdale,FL,33317,Florida,Broward,Broward,Local,South
,26.1826,-80.22641,Fort Lauderdale,FL,33319,Florida,Broward,Broward,Local,South
,26.2121,-80.2697,Fort Lauderdale,FL,33321,Florida,Broward,Broward,Local,South
,26.14997,-80.27429,Fort Lauderdale,FL,33322,Florida,Broward,Broward,Local,South
,26.14988,-80.32222,Fort Lauderdale,FL,33323,Florida,Broward,Broward,Local,South
,26.11205,-80.27469,Fort Lauderdale,FL,33324,Florida,Broward,Broward,Local,South
,26.11032,-80.32261,Fort Lauderdale,FL,33325,Florida,Broward,Broward,Local,South
,26.11033,-80.37403,Fort Lauderdale,FL,33326,Florida,Broward,Broward,Local,South
,26.24429,-80.39267,Fort Lauderdale,FL,33327,Florida,Broward,Broward,Local,South
,26.06673,-80.27301,Fort Lauderdale,FL,33328,Florida,Broward,Broward,Local,South
,26.06034,-80.32333,Fort Lauderdale,FL,33330,Florida,Broward,Broward,Local,South
,26.0587,-80.36989,Fort Lauderdale,FL,33331,Florida,Broward,Broward,Local,South
,26.03825,-80.44352,Fort Lauderdale,FL,33332,Florida,Broward,Broward,Local,South
,26.18316,-80.13456,Fort Lauderdale,FL,33334,Florida,Broward,Broward,Local,South
,26.17938,-80.27463,Fort Lauderdale,FL,33351,Florida,Broward,Broward,Local,South
,26.11715,-80.25409,Plantation,FL,33388,Florida,Broward,Broward,Local,South
,26.71805,-80.0685,West Palm Beach,FL,33401,Florida,Palm Beach,Palm Beach,Local,North
,26.8032,-80.07562,West Palm Beach,FL,33403,Florida,Palm Beach,Palm Beach,Local,North
,26.78248,-80.06567,West Palm Beach,FL,33404,Florida,Palm Beach,Palm Beach,Local,North
,26.66774,-80.0584,West Palm Beach,FL,33405,Florida,Palm Beach,Palm Beach,Local,North
,26.66503,-80.09093,West Palm Beach,FL,33406,Florida,Palm Beach,Palm Beach,Local,North
,26.75841,-80.09195,West Palm Beach,FL,33407,Florida,Palm Beach,Palm Beach,Local,North
,26.84115,-80.05677,North Palm Beach,FL,33408,Florida,Palm Beach,Palm Beach,Local,North
,26.7161,-80.0965,West Palm Beach,FL,33409,Florida,Palm Beach,Palm Beach,Local,North
,26.84629,-80.08823,Palm Beach Gardens,FL,33410,Florida,Palm Beach,Palm Beach,Local,North
,26.71517,-80.20305,West Palm Beach,FL,33411,Florida,Palm Beach,Palm Beach,Local,North
,26.80561,-80.21557,West Palm Beach,FL,33412,Florida,Palm Beach,Palm Beach,Local,North
,26.66397,-80.1553,West Palm Beach,FL,33413,Florida,Palm Beach,Palm Beach,Local,North
,26.64829,-80.24943,Wellington,FL,33414,Florida,Palm Beach,Palm Beach,Local,North
,26.66002,-80.12742,West Palm Beach,FL,33415,Florida,Palm Beach,Palm Beach,Local,North
,26.71994,-80.12495,West Palm Beach,FL,33417,Florida,Palm Beach,Palm Beach,Local,North
,26.86077,-80.16641,Palm Beach Gardens,FL,33418,Florida,Palm Beach,Palm Beach,Local,North
,26.53359,-80.08295,Boynton Beach,FL,33426,Florida,Palm Beach,Palm Beach,Local,North
,26.35054,-80.22792,Boca Raton,FL,33428,Florida,Palm Beach,Palm Beach|Broward,Local,North
,26.61415,-80.57952,Belle Glade,FL,33430,Florida,Palm Beach,Palm Beach,Local,North
,26.37996,-80.1028,Boca Raton,FL,33431,Florida,Palm Beach,Palm Beach,Local,North
,26.34546,-80.0838,Boca Raton,FL,33432,Florida,Palm Beach,Palm Beach,Local,North
,26.34706,-80.15919,Boca Raton,FL,33433,Florida,Palm Beach,Palm Beach,Local,North
,26.38139,-80.16913,Boca Raton,FL,33434,Florida,Palm Beach,Palm Beach,Local,North
,26.52565,-80.06297,Boynton Beach,FL,33435,Florida,Palm Beach,Palm Beach,Local,North
,26.52423,-80.10758,Boynton Beach,FL,33436,Florida,Palm Beach,Palm Beach,Local,North
,26.51164,-80.14917,Boynton Beach,FL,33437,Florida,Palm Beach,Palm Beach,Local,North
,26.95443,-80.56524,Canal Point,FL,33438,Florida,Martin,Martin|Palm Beach,Local,North
,26.54065,-81.04325,Clewiston,FL,33440,Florida,Hendry,Hendry|Palm Beach,Local,North
,26.31096,-80.09885,Deerfield Beach,FL,33441,Florida,Broward,Broward,Local,South
